X,Y,fid,Postcode,OBJECTID,SCHOOL_NAM,SHORT,ID
318305,675345,9004,EH4 6QL,21,Cramond Primary School,Cramond,8959
318294,675304,9005,EH4 6QN,21,Cramond Primary School,Cramond,8960
319314,676552,9006,EH4 6QS,21,Cramond Primary School,Cramond,8961
319186,676584,9007,EH4 6QT,21,Cramond Primary School,Cramond,8962
319317,676706,9008,EH4 6QU,21,Cramond Primary School,Cramond,8963
318323,675407,9009,EH4 6QW,21,Cramond Primary School,Cramond,8964
318332,676206,9010,EH4 6RA,21,Cramond Primary School,Cramond,8965
318412,676242,9011,EH4 6RB,21,Cramond Primary School,Cramond,8966
318274,675935,9012,EH4 6RD,21,Cramond Primary School,Cramond,8967
318278,675830,9013,EH4 6RE,21,Cramond Primary School,Cramond,8968
318328,675892,9014,EH4 6RF,21,Cramond Primary School,Cramond,8969
318541,675756,9015,EH4 6RG,21,Cramond Primary School,Cramond,8970
318552,675643,9016,EH4 6RH,21,Cramond Primary School,Cramond,8971
318636,675879,9017,EH4 6RJ,21,Cramond Primary School,Cramond,8972
318702,675904,9018,EH4 6RL,21,Cramond Primary School,Cramond,8973
318515,675690,9019,EH4 6RQ,21,Cramond Primary School,Cramond,8974
318794,675889,9029,EH4 6SY,21,Cramond Primary School,Cramond,8984
317755,674953,9264,EH4 8AB,21,Cramond Primary School,Cramond,9219
317776,675021,9265,EH4 8AD,21,Cramond Primary School,Cramond,9220
317820,675093,9266,EH4 8AE,21,Cramond Primary School,Cramond,9221
317823,675131,9267,EH4 8AF,21,Cramond Primary School,Cramond,9222
317896,675104,9268,EH4 8AG,21,Cramond Primary School,Cramond,9223
317985,675126,9269,EH4 8AH,21,Cramond Primary School,Cramond,9224
317841,675026,9270,EH4 8AJ,21,Cramond Primary School,Cramond,9225
317872,675001,9271,EH4 8AL,21,Cramond Primary School,Cramond,9226
317822,674750,9272,EH4 8AN,21,Cramond Primary School,Cramond,9227
317576,675136,9273,EH4 8AP,21,Cramond Primary School,Cramond,9228
317979,675159,9274,EH4 8AQ,21,Cramond Primary School,Cramond,9229
317706,674915,9279,EH4 8AW,21,Cramond Primary School,Cramond,9234
318113,675031,9301,EH4 8BZ,21,Cramond Primary School,Cramond,9256
318523,674900,9320,EH4 8DY,21,Cramond Primary School,Cramond,9275
318293,674971,9321,EH4 8DZ,21,Cramond Primary School,Cramond,9276
318075,675103,9322,EH4 8EA,21,Cramond Primary School,Cramond,9277
318030,675050,9323,EH4 8EB,21,Cramond Primary School,Cramond,9278
317890,674959,9324,EH4 8ED,21,Cramond Primary School,Cramond,9279
317788,674896,9325,EH4 8EE,21,Cramond Primary School,Cramond,9280
317901,674910,9326,EH4 8EF,21,Cramond Primary School,Cramond,9281
318151,674919,9327,EH4 8EG,21,Cramond Primary School,Cramond,9282
318423,674872,9328,EH4 8EH,21,Cramond Primary School,Cramond,9283
318452,674823,9329,EH4 8EJ,21,Cramond Primary School,Cramond,9284
318265,674852,9330,EH4 8EL,21,Cramond Primary School,Cramond,9285
318191,674827,9331,EH4 8EN,21,Cramond Primary School,Cramond,9286
318111,674822,9332,EH4 8EP,21,Cramond Primary School,Cramond,9287
318271,674895,9333,EH4 8EQ,21,Cramond Primary School,Cramond,9288
318084,674902,9334,EH4 8ER,21,Cramond Primary School,Cramond,9289
318011,674955,9335,EH4 8ES,21,Cramond Primary School,Cramond,9290
318034,674825,9336,EH4 8ET,21,Cramond Primary School,Cramond,9291
317979,674909,9337,EH4 8EU,21,Cramond Primary School,Cramond,9292
318156,674877,9338,EH4 8EW,21,Cramond Primary School,Cramond,9293
317891,674771,9339,EH4 8EX,21,Cramond Primary School,Cramond,9294
317971,674782,9340,EH4 8EY,21,Cramond Primary School,Cramond,9295
318033,674723,9341,EH4 8EZ,21,Cramond Primary School,Cramond,9296
318111,674739,9342,EH4 8HA,21,Cramond Primary School,Cramond,9297
318179,674756,9343,EH4 8HB,21,Cramond Primary School,Cramond,9298
318296,674776,9344,EH4 8HD,21,Cramond Primary School,Cramond,9299
318310,674826,9345,EH4 8HE,21,Cramond Primary School,Cramond,9300
318063,674985,9346,EH4 8HF,21,Cramond Primary School,Cramond,9301
317869,675203,9352,EH4 8HP,21,Cramond Primary School,Cramond,9307
317355,671356,3044,EH129BT,22,Currie Primary School,Currie,3044
317509,670960,3045,EH129BU,22,Currie Primary School,Currie,3045
317823,671121,3047,EH129BX,22,Currie Primary School,Currie,3047
317048,670799,3048,EH129BY,22,Currie Primary School,Currie,3048
316609,670622,3049,EH129BZ,22,Currie Primary School,Currie,3049
316097,671236,3050,EH129DB,22,Currie Primary School,Currie,3050
316455,670740,3051,EH129DD,22,Currie Primary School,Currie,3051
317196,670941,3052,EH129DE,22,Currie Primary School,Currie,3052
318069,671676,3061,EH129DT,22,Currie Primary School,Currie,3061
316179,670879,3078,EH129FJ,22,Currie Primary School,Currie,3078
316653,670654,3085,EH129FW,22,Currie Primary School,Currie,3085
318055,671769,3097,EH129HA,22,Currie Primary School,Currie,3097
317042,668142,4076,EH144AA,22,Currie Primary School,Currie,4076
317107,668876,4077,EH144AB,22,Currie Primary School,Currie,4077
316910,668595,4078,EH144AD,22,Currie Primary School,Currie,4078
316020,668048,4079,EH144AE,22,Currie Primary School,Currie,4079
316297,668784,4080,EH144AF,22,Currie Primary School,Currie,4080
317437,670147,4081,EH144AG,22,Currie Primary School,Currie,4081
317531,670120,4082,EH144AH,22,Currie Primary School,Currie,4082
318345,670493,4083,EH144AJ,22,Currie Primary School,Currie,4083
317743,669728,4084,EH144AP,22,Currie Primary School,Currie,4084
317750,670239,4085,EH144AQ,22,Currie Primary School,Currie,4085
318035,669461,4086,EH144AR,22,Currie Primary School,Currie,4086
317538,669264,4087,EH144AS,22,Currie Primary School,Currie,4087
317956,670141,4088,EH144AT,22,Currie Primary School,Currie,4088
317897,670246,4089,EH144AW,22,Currie Primary School,Currie,4089
317813,669670,4090,EH144BA,22,Currie Primary School,Currie,4090
317600,670215,4091,EH144BB,22,Currie Primary School,Currie,4091
316070,668083,4092,EH144BD,22,Currie Primary School,Currie,4092
316696,669723,4093,EH144BE,22,Currie Primary School,Currie,4093
318133,668471,4094,EH145AA,22,Currie Primary School,Currie,4094
318116,668377,4096,EH145AD,22,Currie Primary School,Currie,4096
316664,667079,4097,EH145AE,22,Currie Primary School,Currie,4097
316671,667009,4098,EH145AF,22,Currie Primary School,Currie,4098
316802,667178,4099,EH145AG,22,Currie Primary School,Currie,4099
316874,667288,4100,EH145AH,22,Currie Primary School,Currie,4100
317035,667511,4101,EH145AJ,22,Currie Primary School,Currie,4101
317022,667358,4102,EH145AL,22,Currie Primary School,Currie,4102
317080,667449,4103,EH145AN,22,Currie Primary School,Currie,4103
317153,667337,4104,EH145AP,22,Currie Primary School,Currie,4104
316856,667355,4105,EH145AQ,22,Currie Primary School,Currie,4105
317216,667348,4106,EH145AR,22,Currie Primary School,Currie,4106
317238,667414,4107,EH145AS,22,Currie Primary School,Currie,4107
317231,667515,4108,EH145AT,22,Currie Primary School,Currie,4108
317255,667569,4109,EH145AU,22,Currie Primary School,Currie,4109
317099,667410,4110,EH145AW,22,Currie Primary School,Currie,4110
317033,667402,4111,EH145AX,22,Currie Primary School,Currie,4111
317103,667321,4112,EH145AY,22,Currie Primary School,Currie,4112
316665,667171,4113,EH145AZ,22,Currie Primary School,Currie,4113
316466,667322,4118,EH145BF,22,Currie Primary School,Currie,4118
319016,668112,4134,EH145DD,22,Currie Primary School,Currie,4134
319338,668306,4161,EH145EP,22,Currie Primary School,Currie,4161
319334,668342,4163,EH145ER,22,Currie Primary School,Currie,4163
319258,668265,4164,EH145ES,22,Currie Primary School,Currie,4164
319268,668306,4165,EH145ET,22,Currie Primary School,Currie,4165
318453,668198,4203,EH145JT,22,Currie Primary School,Currie,4203
319082,668168,4205,EH145JX,22,Currie Primary School,Currie,4205
319068,668208,4206,EH145JY,22,Currie Primary School,Currie,4206
318805,668090,4207,EH145JZ,22,Currie Primary School,Currie,4207
318640,667967,4208,EH145LA,22,Currie Primary School,Currie,4208
318641,667919,4209,EH145LB,22,Currie Primary School,Currie,4209
318538,667925,4210,EH145LD,22,Currie Primary School,Currie,4210
318503,667951,4211,EH145LE,22,Currie Primary School,Currie,4211
318427,667934,4212,EH145LF,22,Currie Primary School,Currie,4212
318346,667921,4213,EH145LG,22,Currie Primary School,Currie,4213
318309,668046,4214,EH145LH,22,Currie Primary School,Currie,4214
318366,668046,4215,EH145LJ,22,Currie Primary School,Currie,4215
318409,668039,4216,EH145LL,22,Currie Primary School,Currie,4216
318317,668087,4217,EH145LN,22,Currie Primary School,Currie,4217
318473,668117,4218,EH145LP,22,Currie Primary School,Currie,4218
318354,667986,4219,EH145LQ,22,Currie Primary School,Currie,4219
318338,668135,4220,EH145LR,22,Currie Primary School,Currie,4220
318296,668196,4222,EH145LT,22,Currie Primary School,Currie,4222
318295,668161,4223,EH145LU,22,Currie Primary School,Currie,4223
318460,668086,4224,EH145LW,22,Currie Primary School,Currie,4224
318231,668227,4225,EH145LX,22,Currie Primary School,Currie,4225
318211,668296,4228,EH145NA,22,Currie Primary School,Currie,4228
318171,668317,4229,EH145NB,22,Currie Primary School,Currie,4229
318189,668241,4230,EH145ND,22,Currie Primary School,Currie,4230
318248,668095,4231,EH145NE,22,Currie Primary School,Currie,4231
318215,668092,4232,EH145NF,22,Currie Primary School,Currie,4232
318279,667948,4233,EH145NG,22,Currie Primary School,Currie,4233
318087,667813,4234,EH145NJ,22,Currie Primary School,Currie,4234
318072,667841,4235,EH145NL,22,Currie Primary School,Currie,4235
318012,667716,4236,EH145NP,22,Currie Primary School,Currie,4236
318240,667973,4237,EH145NQ,22,Currie Primary School,Currie,4237
318038,667685,4238,EH145NR,22,Currie Primary School,Currie,4238
317986,667854,4239,EH145NS,22,Currie Primary School,Currie,4239
318120,667731,4240,EH145NT,22,Currie Primary School,Currie,4240
318211,667751,4241,EH145NU,22,Currie Primary School,Currie,4241
318047,667734,4242,EH145NW,22,Currie Primary School,Currie,4242
318209,667806,4243,EH145NX,22,Currie Primary School,Currie,4243
318452,667882,4244,EH145NY,22,Currie Primary School,Currie,4244
318469,667849,4245,EH145NZ,22,Currie Primary School,Currie,4245
318119,667937,4246,EH145PA,22,Currie Primary School,Currie,4246
318142,667957,4247,EH145PB,22,Currie Primary School,Currie,4247
318179,668060,4248,EH145PD,22,Currie Primary School,Currie,4248
318164,668011,4249,EH145PE,22,Currie Primary School,Currie,4249
318121,668125,4250,EH145PF,22,Currie Primary School,Currie,4250
318088,668151,4251,EH145PG,22,Currie Primary School,Currie,4251
317933,668063,4252,EH145PH,22,Currie Primary School,Currie,4252
317944,668099,4253,EH145PJ,22,Currie Primary School,Currie,4253
317920,668148,4254,EH145PL,22,Currie Primary School,Currie,4254
318056,668212,4255,EH145PN,22,Currie Primary School,Currie,4255
317986,668308,4256,EH145PP,22,Currie Primary School,Currie,4256
317985,668050,4257,EH145PQ,22,Currie Primary School,Currie,4257
317989,668270,4258,EH145PR,22,Currie Primary School,Currie,4258
317852,668179,4259,EH145PS,22,Currie Primary School,Currie,4259
317890,668097,4260,EH145PT,22,Currie Primary School,Currie,4260
317989,667993,4261,EH145PU,22,Currie Primary School,Currie,4261
318165,668311,4262,EH145PW,22,Currie Primary School,Currie,4262
318255,667853,4263,EH145PX,22,Currie Primary School,Currie,4263
318295,667856,4264,EH145PY,22,Currie Primary School,Currie,4264
318001,667801,4265,EH145QA,22,Currie Primary School,Currie,4265
317872,667724,4266,EH145QB,22,Currie Primary School,Currie,4266
317764,667701,4267,EH145QD,22,Currie Primary School,Currie,4267
317872,667769,4268,EH145QE,22,Currie Primary School,Currie,4268
317971,667810,4269,EH145QF,22,Currie Primary School,Currie,4269
317936,667865,4270,EH145QG,22,Currie Primary School,Currie,4270
317913,667941,4271,EH145QH,22,Currie Primary School,Currie,4271
317876,667913,4272,EH145QJ,22,Currie Primary School,Currie,4272
317879,668024,4273,EH145QL,22,Currie Primary School,Currie,4273
317778,667958,4274,EH145QN,22,Currie Primary School,Currie,4274
317770,668077,4275,EH145QP,22,Currie Primary School,Currie,4275
317948,667889,4276,EH145QQ,22,Currie Primary School,Currie,4276
317795,668126,4277,EH145QR,22,Currie Primary School,Currie,4277
317716,668025,4278,EH145QS,22,Currie Primary School,Currie,4278
317692,667984,4279,EH145QT,22,Currie Primary School,Currie,4279
317721,667863,4280,EH145QU,22,Currie Primary School,Currie,4280
317821,668055,4281,EH145QW,22,Currie Primary School,Currie,4281
317807,667888,4282,EH145QX,22,Currie Primary School,Currie,4282
317871,667875,4283,EH145QY,22,Currie Primary School,Currie,4283
317878,667848,4284,EH145QZ,22,Currie Primary School,Currie,4284
317810,667804,4285,EH145RA,22,Currie Primary School,Currie,4285
317727,667755,4286,EH145RB,22,Currie Primary School,Currie,4286
317637,667788,4287,EH145RD,22,Currie Primary School,Currie,4287
317514,667665,4288,EH145RE,22,Currie Primary School,Currie,4288
317385,667609,4289,EH145RF,22,Currie Primary School,Currie,4289
317381,667571,4290,EH145RH,22,Currie Primary School,Currie,4290
317553,667612,4291,EH145RJ,22,Currie Primary School,Currie,4291
317663,667660,4292,EH145RL,22,Currie Primary School,Currie,4292
317560,667998,4293,EH145RN,22,Currie Primary School,Currie,4293
317223,667851,4294,EH145RP,22,Currie Primary School,Currie,4294
317557,667470,4295,EH145RR,22,Currie Primary School,Currie,4295
317624,667452,4296,EH145RS,22,Currie Primary School,Currie,4296
317755,667507,4297,EH145RT,22,Currie Primary School,Currie,4297
317753,667544,4298,EH145RU,22,Currie Primary School,Currie,4298
317403,667963,4299,EH145RW,22,Currie Primary School,Currie,4299
317721,667601,4300,EH145RX,22,Currie Primary School,Currie,4300
317563,667539,4301,EH145RY,22,Currie Primary School,Currie,4301
317429,667545,4302,EH145RZ,22,Currie Primary School,Currie,4302
317419,667453,4303,EH145SA,22,Currie Primary School,Currie,4303
317333,667433,4304,EH145SB,22,Currie Primary School,Currie,4304
317295,667488,4305,EH145SD,22,Currie Primary School,Currie,4305
317373,667531,4306,EH145SE,22,Currie Primary School,Currie,4306
317319,667551,4307,EH145SF,22,Currie Primary School,Currie,4307
317261,667412,4308,EH145SG,22,Currie Primary School,Currie,4308
317392,667397,4309,EH145SH,22,Currie Primary School,Currie,4309
317280,667324,4310,EH145SJ,22,Currie Primary School,Currie,4310
317300,667285,4311,EH145SL,22,Currie Primary School,Currie,4311
317090,667242,4312,EH145SN,22,Currie Primary School,Currie,4312
316967,667265,4313,EH145SP,22,Currie Primary School,Currie,4313
317292,667382,4314,EH145SQ,22,Currie Primary School,Currie,4314
316918,667203,4315,EH145SR,22,Currie Primary School,Currie,4315
317357,667276,4316,EH145SS,22,Currie Primary School,Currie,4316
316648,667388,4317,EH145SU,22,Currie Primary School,Currie,4317
316894,667143,4318,EH145SW,22,Currie Primary School,Currie,4318
316849,667493,4319,EH145SX,22,Currie Primary School,Currie,4319
316757,667420,4320,EH145SY,22,Currie Primary School,Currie,4320
316685,667507,4321,EH145SZ,22,Currie Primary School,Currie,4321
316624,667504,4322,EH145TA,22,Currie Primary School,Currie,4322
316823,667647,4323,EH145TB,22,Currie Primary School,Currie,4323
316915,667613,4324,EH145TD,22,Currie Primary School,Currie,4324
317075,667776,4325,EH145TH,22,Currie Primary School,Currie,4325
317158,667742,4326,EH145TJ,22,Currie Primary School,Currie,4326
317151,667644,4327,EH145TL,22,Currie Primary School,Currie,4327
317066,667695,4328,EH145TN,22,Currie Primary School,Currie,4328
317719,668263,4329,EH145TU,22,Currie Primary School,Currie,4329
317722,668267,4330,EH145TW,22,Currie Primary School,Currie,4330
317256,667698,4333,EH145XA,22,Currie Primary School,Currie,4333
319184,668137,4334,EH146AD,22,Currie Primary School,Currie,4334
318905,667793,4335,EH146AE,22,Currie Primary School,Currie,4335
318917,667844,4336,EH146AF,22,Currie Primary School,Currie,4336
318700,667630,4337,EH146AG,22,Currie Primary School,Currie,4337
318349,667425,4338,EH146AH,22,Currie Primary School,Currie,4338
317313,667000,4339,EH146AJ,22,Currie Primary School,Currie,4339
318307,667686,4340,EH146AL,22,Currie Primary School,Currie,4340
318230,667655,4341,EH146AN,22,Currie Primary School,Currie,4341
318348,667523,4342,EH146AP,22,Currie Primary School,Currie,4342
318876,667439,4343,EH146AQ,22,Currie Primary School,Currie,4343
318573,667262,4344,EH146AR,22,Currie Primary School,Currie,4344
318936,667097,4345,EH146AS,22,Currie Primary School,Currie,4345
318418,666629,4346,EH146AT,22,Currie Primary School,Currie,4346
318272,667574,4347,EH146AW,22,Currie Primary School,Currie,4347
319020,668010,4348,EH146AX,22,Currie Primary School,Currie,4348
318940,668029,4349,EH146AY,22,Currie Primary School,Currie,4349
318822,667938,4350,EH146AZ,22,Currie Primary School,Currie,4350
313222,668487,6621,EH278EA,22,Currie Primary School,Currie,6580
314105,669013,6622,EH278EB,22,Currie Primary School,Currie,6581
313355,668232,6623,EH278ED,22,Currie Primary School,Currie,6582
314290,667675,6624,EH278EE,22,Currie Primary School,Currie,6583
314551,669295,6626,EH278EG,22,Currie Primary School,Currie,6584
315784,669942,6673,EH288NT,22,Currie Primary School,Currie,6628
315606,670324,6674,EH288NU,22,Currie Primary School,Currie,6629
314099,675660,6823,EH299EH,23,Dalmeny Primary School,Dalmeny,6778
314609,675645,6824,EH299EJ,23,Dalmeny Primary School,Dalmeny,6779
313997,676172,6825,EH299EL,23,Dalmeny Primary School,Dalmeny,6780
314029,676341,6826,EH299EN,23,Dalmeny Primary School,Dalmeny,6781
315703,676451,7566,EH309AR,23,Dalmeny Primary School,Dalmeny,7521
314064,677690,7586,EH309HB,23,Dalmeny Primary School,Dalmeny,7541
313940,677990,7609,EH309JR,23,Dalmeny Primary School,Dalmeny,7564
313959,677922,7610,EH309JS,23,Dalmeny Primary School,Dalmeny,7565
314026,677848,7611,EH309JT,23,Dalmeny Primary School,Dalmeny,7566
313936,678067,7616,EH309JZ,23,Dalmeny Primary School,Dalmeny,7571
